MOL_FORMULA	NUM_REPEATS	EXACT_MASS	NUM_CARBONS	ISOTOPE_2	ISOTOPE_3	ISOTOPE_4	ISOTOPE_5	ISOTOPE_6
C42H84NO7P	19	745.5985406579999	42	0.454260588294754	0.10071976149040157	0.014524767653186381	0.0015316854194063175	
C37H30O17	3	746.1482994999999	37	0.40018194683109287	0.07790866568247092	0.013980313007672225	0.0027217308048899944	
C25H49O19P3	3	746.2080892380001	25	0.2703932073183059	0.03904487905610635	0.01055747007733594	0.0013702407337813957	
C34H68O13P2	6	746.413515496	34	0.3677347619528959	0.06562576793973895	0.009824003735121	0.0017531869599066133	
C41H63O10P	2	746.4158848459999	41	0.4434448600020219	0.09592358237181113	0.013487284249387364	0.0019712235117556928	
C38H67O12P	6	746.437014214	38	0.4109976751238249	0.08223692488705267	0.010673426822498298	0.0020279562859964657	
C39H71O11P	42	746.4733997220001	39	0.4218134034165567	0.08668216407013656	0.01156287905770647	0.001959444249307394	
C46H66O8	5	746.475769072	46	0.49752350146568286	0.12107427774978584	0.019206095206913694	0.002233075003714998	
C43H71O8P	22	746.488655862	43	0.4650763165874857	0.10563292058749417	0.015614125227175342	0.0017365998352345245	
C43H70O10	2	746.49689844	43	0.46507631658748627	0.10563292058749438	0.015614125227175374	0.0021707497940431568	
C40H75O10P	21	746.5097852299999	40	0.4326291317092898	0.09124438323172274	0.012500409792115124	0.0018750662672798039	
C41H79O9P	4	746.546170738	41	0.4434448600020213	0.09592358237181103	0.01348728424938735	0.0017741011605801197	
C45H78O8	8	746.5696694559999	45	0.48670777317295066	0.11581017871718641	0.017953523780375836	0.0020388945686093457	
C42H83O8P	29	746.5825562460001	42	0.4542605882947541	0.10071976149040153	0.014524767653186367	0.00165582774987478	
C43H87O7P	2	746.618941754	43	0.46507631658748577	0.10563292058749423	0.015614125227175348	0.0016887813598582462	
C47H86O6	24	746.642440472	47	0.5083392297584155	0.12645535676088746	0.020515601698294195	0.0024408029110373278	
C51H86O3	2	746.657696612	51	0.5516021429293436	0.14914947259031583	0.026348282785505772	0.003419710411057255	
[C34H35O19]+	2	747.1772539	34	0.367734761952896	0.06562576793973907	0.014358159305176877	0.002562350172171208	
C36H62NO11PS	2	747.3781194340002	36	0.38936621853836056	0.07369738645639137	0.017595924128616505	0.00333047285260633	
C37H65NO14	2	747.44050576	37	0.4001819468310927	0.07790866568247082	0.011513198947494767	0.0022414253687329353	
C38H70NO11P	7	747.46864869	38	0.410997675123825	0.08223692488705246	0.010673426822498265	0.0018589599288300908	
C42H70NO8P	10	747.4839048299999	42	0.4542605882947536	0.10071976149040156	0.014524767653186381	0.001655827749874779	
C39H74NO10P	18	747.505034198	39	0.42181340341655665	0.08668216407013642	0.011562879057706463	0.0017813129539158094	
C43H74NO7P	8	747.520290338	43	0.4650763165874864	0.1056329205874943	0.01561412522717536	0.0016887813598582462	
C40H78NO9P	7	747.541419706	40	0.4326291317092893	0.09124438323172263	0.012500409792115105	0.001687559640551822	
C41H82NO8P	30	747.577805214	41	0.4434448600020215	0.09592358237181094	0.013487284249387345	0.0015769788094045526	
C42H86NO7P	8	747.614190722	42	0.4542605882947543	0.10071976149040154	0.01452476765318637	0.0015316854194063177	
C48H93NO4	2	747.710460456	48	0.5191549580511476	0.13195341575049135	0.021883308478180485	0.002662694084767991	
C37H36N2O9S3	3	748.158293732	37	0.40018194683109304	0.13557358053302432	0.05425409939656765	0.010562356830842246	0.002451807504595757
C41H65O10P	10	748.43153491	41	0.44344486000202166	0.09592358237181092	0.013487284249387348	0.0019712235117556897	
C38H69O12P	14	748.4526642779999	38	0.4109976751238248	0.08223692488705259	0.010673426822498281	0.0020279562859964622	
C42H69O9P	12	748.4679204180001	42	0.4542605882947538	0.10071976149040145	0.014524767653186369	0.0018628062186091267	
C39H73O11P	12	748.489049786	39	0.42181340341655665	0.08668216407013656	0.011562879057706471	0.001959444249307394	
C43H73O8P	24	748.504305926	43	0.465076316587486	0.10563292058749424	0.015614125227175356	0.0017365998352345256	
C38H72N2O12	3	748.508525744	38	0.4109976751238248	0.08223692488705257	0.010673426822498281	0.0020279562859964644	
C43H72O10	3	748.5125485039999	43	0.4650763165874866	0.1056329205874945	0.015614125227175382	0.0021707497940431615	
C42H73N2O7P	6	748.515539306	42	0.45426058829475396	0.10071976149040163	0.014524767653186388	0.001531685419406317	
C40H77O10P	25	748.525435294	40	0.4326291317092896	0.09124438323172263	0.012500409792115126	0.001875066267279804	
C41H81O9P	6	748.5618208019999	41	0.443444860002022	0.09592358237181096	0.013487284249387365	0.0017741011605801225	
C45H80O8	24	748.58531952	45	0.48670777317295066	0.1158101787171865	0.017953523780375874	0.0020388945686093452	
C53H80O2	2	748.6158317999999	53	0.5732335995148088	0.16119841037604346	0.029639129533409792	0.0040071096483306964	
C47H88O6	31	748.6580905359999	47	0.5083392297584147	0.1264553567608874	0.020515601698294198	0.0024408029110373243	
C38H47N5O7S2	2	749.291690844	38	0.4109976751238248	0.09038238702201622	0.03714695093819041	0.007432769979338089	
C41H68NO9P	18	749.463169386	41	0.44344486000202166	0.09592358237181099	0.01348728424938736	0.0017741011605801214	
C42H72NO8P	24	749.499554894	42	0.4542605882947538	0.10071976149040152	0.014524767653186393	0.0016558277498747809	
C39H76NO10P	12	749.520684262	39	0.4218134034165573	0.08668216407013661	0.011562879057706492	0.0017813129539158159	
C43H76NO7P	21	749.5359404019999	43	0.4650763165874862	0.10563292058749436	0.015614125227175367	0.001688781359858247	
C40H80NO9P	3	749.55706977	40	0.43262913170928946	0.09124438323172271	0.012500409792115112	0.0016875596405518246	
C48H95NO4	4	749.72611052	48	0.5191549580511474	0.13195341575049124	0.021883308478180454	0.00266269408476799	
C34H38O19	2	750.200728996	34	0.3677347619528961	0.06562576793973895	0.01435815930517688	0.0025623501721712093	
C37H42N4O13	2	750.274837404	37	0.40018194683109265	0.07790866568247087	0.010690827594102285	0.0020813235566805826	
C47H54N6O3	2	750.425739588	47	0.5083392297584152	0.12645535676088737	0.020515601698294177	0.0024408029110373243	
C37H67O13P	5	750.431928834	37	0.40018194683109376	0.0779086656824709	0.010690827594102302	0.0020813235566805844	
C41H67O10P	22	750.447184974	41	0.44344486000202193	0.09592358237181108	0.013487284249387364	0.0019712235117556923	
C41H66O12	10	750.455427552	41	0.4434448600020217	0.09592358237181102	0.013487284249387362	0.00236546821410683	
C42H71O9P	57	750.483570482	42	0.45426058829475413	0.10071976149040147	0.014524767653186369	0.0018628062186091274	
C42H70O11	2	750.49181306	42	0.4542605882947538	0.10071976149040153	0.014524767653186376	0.002276763156077823	
C46H70O8	2	750.5070692	46	0.4975235014656831	0.1210742777497859	0.019206095206913704	0.0022330750037149977	
C43H75O8P	26	750.51995599	43	0.4650763165874868	0.10563292058749443	0.015614125227175372	0.0017365998352345275	
C43H74O10	4	750.528198568	43	0.4650763165874866	0.10563292058749453	0.015614125227175382	0.002170749794043162	
C42H75N2O7P	20	750.53118937	42	0.45426058829475374	0.10071976149040152	0.014524767653186381	0.0015316854194063164	
C40H79O10P	17	750.5410853579999	40	0.43262913170928946	0.09124438323172267	0.01250040979211512	0.0018750662672798043	
C41H83O9P	3	750.5774708660001	41	0.4434448600020215	0.09592358237181098	0.013487284249387355	0.001774101160580122	
C45H82O8	24	750.600969584	45	0.4867077731729503	0.11581017871718638	0.01795352378037584	0.0020388945686093457	
C49H82O5	3	750.6162257240001	49	0.5299706863438793	0.1375684547185972	0.023310480770235703	0.0028993780034140336	
C53H82O2	3	750.631481864	53	0.5732335995148083	0.16119841037604332	0.029639129533409768	0.004007109648330694	
C47H90O6	950	750.6737406	47	0.5083392297584151	0.12645535676088754	0.020515601698294215	0.002440802911037327	
C48H94O5	21	750.710126108	48	0.5191549580511474	0.1319534157504913	0.021883308478180458	0.002662694084767989	
C40H66NO10P	4	751.442433942	40	0.4326291317092895	0.09124438323172256	0.012500409792115107	0.0018750662672798017	
C41H70NO9P	42	751.47881945	41	0.4434448600020216	0.09592358237181102	0.013487284249387362	0.0017741011605801227	
C42H73NO8S	8	751.505689296	42	0.4542605882947538	0.1007197614904015	0.0205285781500526	0.00455164623189532	
C42H74NO8P	49	751.515204958	42	0.45426058829475313	0.10071976149040156	0.014524767653186369	0.0016558277498747785	
C43H78NO7P	20	751.551590466	43	0.465076316587486	0.10563292058749428	0.015614125227175354	0.001688781359858246	
C44H81NO8	2	751.596218552	44	0.47589204488021936	0.11066305966308944	0.016756622195017477	0.0018576594958440718	
C47H93NO5	2	751.705375076	47	0.5083392297584147	0.1264553567608873	0.020515601698294146	0.002440802911037323	
C48H97NO4	2	751.741760584	48	0.5191549580511476	0.13195341575049135	0.02188330847818047	0.0026626940847679927	
C35H28O19	2	752.1224786759999	35	0.37855049024562837	0.06960308720881411	0.014780458108270295	0.0027176441219997644	
C34H40O19	3	752.21637906	34	0.3677347619528959	0.065625767939739	0.01435815930517687	0.0025623501721712097	
C37H69O13P	6	752.447578898	37	0.40018194683109237	0.07790866568247075	0.010690827594102276	0.0020813235566805783	
C41H69O10P	36	752.462835038	41	0.4434448600020212	0.09592358237181091	0.013487284249387345	0.001971223511755691	
C41H68O12	2	752.4710776159999	41	0.4434448600020211	0.09592358237181096	0.013487284249387351	0.0023654682141068264	
C38H73O12P	3	752.4839644059999	38	0.4109976751238247	0.08223692488705238	0.010673426822498265	0.0020279562859964614	
C42H73O9P	27	752.4992205460001	42	0.4542605882947544	0.1007197614904016	0.014524767653186386	0.0018628062186091276	
C41H73N2O8P	4	752.510453926	41	0.44344486000202193	0.09592358237181105	0.013487284249387374	0.0015769788094045537	
C43H77O8P	23	752.535606054	43	0.46507631658748555	0.10563292058749428	0.015614125227175346	0.0017365998352345266	
C43H76O10	4	752.5438486319999	43	0.46507631658748644	0.10563292058749439	0.01561412522717537	0.0021707497940431568	
C42H77N2O7P	15	752.546839434	42	0.45426058829475385	0.10071976149040147	0.01452476765318638	0.0015316854194063173	
C44H80O9	24	752.5802341399999	44	0.4758920448802183	0.11066305966308919	0.016756622195017463	0.0020467069486692618	
C45H84O8	8	752.616619648	45	0.4867077731729506	0.1158101787171865	0.017953523780375874	0.0020388945686093452	
C49H84O5	9	752.631875788	49	0.5299706863438796	0.1375684547185972	0.023310480770235693	0.002899378003414033	
C46H88O7	4	752.653005156	46	0.497523501465683	0.12107427774978595	0.019206095206913718	0.0022330750037149977	
C43H55N5O7	2	753.4101491	43	0.465076316587486	0.10563292058749431	0.015614125227175363	0.0016887813598582466	
C40H68NO10P	8	753.458084006	40	0.4326291317092894	0.0912443832317225	0.012500409792115107	0.0018750662672798015	
C41H72NO9P	58	753.494469514	41	0.4434448600020209	0.09592358237181096	0.01348728424938734	0.0017741011605801186	
C38H76NO11P	2	753.515598882	38	0.4109976751238251	0.08223692488705263	0.010673426822498291	0.0018589599288300932	
C42H76NO8P	69	753.530855022	42	0.4542605882947538	0.10071976149040168	0.014524767653186393	0.0016558277498747833	
C43H80NO7P	17	753.5672405299999	43	0.46507631658748644	0.10563292058749442	0.015614125227175368	0.0016887813598582483	
C43H79NO9	7	753.575483108	43	0.46507631658748605	0.10563292058749435	0.015614125227175365	0.0019536748146388454	
C44H84NO6P	5	753.6036260379999	44	0.47589204488021836	0.11066305966308929	0.016756622195017463	0.0018576594958440718	
C44H83NO8	5	753.611868616	44	0.47589204488021847	0.1106630596630893	0.01675662219501747	0.0018576594958440726	
C47H95NO5	2	753.72102514	47	0.5083392297584155	0.12645535676088737	0.020515601698294184	0.0024408029110373278	
C33H38O20	6	754.195643616	33	0.3569190336601632	0.061765428649166	0.014669326844298334	0.002538551254163423	
C37H38O17	2	754.2108997559999	37	0.40018194683109304	0.07790866568247096	0.013980313007672229	0.0027217308048899944	
C34H42O19	16	754.2320291240001	34	0.36773476195289606	0.06562576793973907	0.014358159305176879	0.002562350172171208	
C36H46N6O12	2	754.317370912	36	0.3893662185383607	0.07369738645639136	0.009601741207177102	0.001817371920594274	
C39H62O14	8	754.413956664	39	0.4218134034165572	0.08668216407013661	0.012135534025737735	0.0024938381354821433	
C40H67O11P	10	754.4420995940001	40	0.43262913170928924	0.09124438323172263	0.012500409792115112	0.002062572894007784	
C37H71O13P	6	754.4632289619999	37	0.4001819468310935	0.0779086656824709	0.010690827594102307	0.0020813235566805835	
C41H71O10P	34	754.478485102	41	0.44344486000202177	0.09592358237181109	0.013487284249387362	0.0019712235117556928	
C41H70O12	4	754.48672768	41	0.44344486000202166	0.095923582371811	0.013487284249387358	0.002365468214106832	
C42H75O9P	59	754.5148706100001	42	0.4542605882947544	0.10071976149040159	0.01452476765318639	0.0018628062186091304	
C41H75N2O8P	4	754.5261039899999	41	0.4434448600020214	0.09592358237181092	0.013487284249387346	0.0015769788094045526	
C43H79O8P	18	754.5512561179999	43	0.46507631658748644	0.10563292058749431	0.015614125227175372	0.0017365998352345258	
C43H78O10	4	754.559498696	43	0.4650763165874858	0.1056329205874942	0.01561412522717534	0.002170749794043155	
C42H79N2O7P	5	754.562489498	42	0.4542605882947532	0.10071976149040147	0.01452476765318636	0.0015316854194063166	
C43H83N2O6P	2	754.5988750060001	43	0.46507631658748605	0.10563292058749432	0.015614125227175367	0.0016887813598582475	
C48H82O6	3	754.611140344	48	0.5191549580511471	0.13195341575049116	0.021883308478180447	0.0026626940847679897	
C49H86O5	9	754.6475258520001	49	0.5299706863438797	0.13756845471859727	0.023310480770235696	0.0028993780034140323	
C39H49NO14	2	755.315305248	39	0.4218134034165574	0.08668216407013654	0.012135534025737735	0.0024938381354821402	
C39H66NO11P	2	755.437348562	39	0.4218134034165575	0.08668216407013658	0.011562879057706485	0.0019594442493073975	
C40H70NO10P	19	755.47373407	40	0.4326291317092892	0.09124438323172263	0.012500409792115103	0.0018750662672798056	
C40H69NO12	2	755.481976648	40	0.4326291317092892	0.09124438323172279	0.012500409792115108	0.002250079520735765	
C41H74NO9P	56	755.5101195780001	41	0.44344486000202166	0.09592358237181099	0.01348728424938736	0.0017741011605801231	
C42H78NO8P	64	755.546505086	42	0.45426058829475374	0.10071976149040157	0.01452476765318638	0.0016558277498747813	
C43H82NO7P	16	755.582890594	43	0.4650763165874862	0.10563292058749436	0.015614125227175367	0.001688781359858248	
C43H81NO9	8	755.591133172	43	0.4650763165874858	0.10563292058749427	0.015614125227175356	0.001953674814638842	
C44H86NO6P	5	755.619276102	44	0.4758920448802187	0.11066305966308927	0.016756622195017466	0.0018576594958440726	
C44H85NO8	6	755.62751868	44	0.4758920448802182	0.11066305966308923	0.016756622195017463	0.001857659495844071	
C20H27N10O16P3	4	756.0819346740001	20	0.21631456585464445	0.032879898152510564	0.007112400894205262		
C39H32O16	2	756.169034944	39	0.42181340341655704	0.08668216407013647	0.013869181743700255	0.0028501007262653	
C36H36O18	17	756.190164312	36	0.3893662185383607	0.07369738645639147	0.014402611810765657	0.002726057880891407	
C33H40O20	78	756.2112936799999	33	0.35691903366016337	0.06176542864916608	0.014669326844298357	0.0025385512541634264	
C34H44O19	9	756.2476791879999	34	0.36773476195289606	0.06562576793973902	0.01435815930517688	0.0025623501721712097	
C46H48N2O8	2	756.341066496	46	0.49752350146568297	0.12107427774978581	0.019206095206913694	0.0022330750037149977	
C39H64O14	7	756.429606728	39	0.4218134034165576	0.08668216407013664	0.012135534025737747	0.002493838135482142	
C43H65O9P	22	756.4366202900001	43	0.46507631658748627	0.10563292058749436	0.015614125227175365	0.0019536748146388415	
C40H69O11P	20	756.457749658	40	0.4326291317092892	0.09124438323172263	0.012500409792115101	0.0020625728940077822	
C41H73O10P	34	756.494135166	41	0.44344486000202155	0.09592358237181098	0.013487284249387346	0.0019712235117556897	
C42H77O9P	33	756.530520674	42	0.4542605882947542	0.10071976149040163	0.014524767653186391	0.0018628062186091293	
C43H81O8P	17	756.566906182	43	0.4650763165874869	0.10563292058749445	0.015614125227175374	0.0017365998352345282	
C43H80O10	2	756.57514876	43	0.4650763165874862	0.10563292058749432	0.015614125227175356	0.002170749794043161	
C42H81N2O7P	7	756.5781395619999	42	0.4542605882947539	0.10071976149040161	0.014524767653186384	0.001531685419406318	
C47H80O7	23	756.5904049	47	0.5083392297584157	0.12645535676088737	0.02051560169829418	0.0024408029110373273	
C43H85N2O6P	3	756.61452507	43	0.46507631658748644	0.10563292058749434	0.015614125227175368	0.0016887813598582477	
C48H84O6	32	756.6267904079999	48	0.519154958051147	0.13195341575049113	0.021883308478180437	0.0026626940847679875	
C49H88O5	3	756.663175916	49	0.5299706863438796	0.1375684547185973	0.023310480770235724	0.002899378003414036	
[C36H37O18]+	10	757.197989344	36	0.3893662185383604	0.07369738645639123	0.014402611810765648	0.0027260578808914033	
[C33H41O20]+	14	757.219118712	33	0.3569190336601638	0.061765428649166086	0.014669326844298353	0.002538551254163426	
C38H55N5O9S	2	757.3720493399999	38	0.4109976751238252	0.0822369248870526	0.01857347546909523	0.0037163854835142187	
C39H68NO11P	8	757.4529986260001	39	0.42181340341655715	0.08668216407013657	0.01156287905770648	0.0019594442493073945	
C43H68NO8P	2	757.468254766	43	0.4650763165874868	0.10563292058749439	0.01561412522717537	0.0017365998352345277	
C40H72NO10P	20	757.4893841339999	40	0.43262913170928946	0.09124438323172274	0.012500409792115119	0.0018750662672798028	
C41H76NO9P	29	757.525769642	41	0.4434448600020217	0.09592358237181108	0.013487284249387362	0.0017741011605801227	
C42H80NO8P	74	757.56215515	42	0.4542605882947538	0.10071976149040163	0.014524767653186386	0.001655827749874781	
C43H84NO7P	20	757.598540658	43	0.4650763165874863	0.10563292058749443	0.015614125227175379	0.0016887813598582485	
C43H83NO9	2	757.606783236	43	0.46507631658748616	0.10563292058749439	0.015614125227175342	0.0019536748146388437	
C44H87NO8	2	757.643168744	44	0.4758920448802183	0.11066305966308933	0.01675662219501744	0.0018576594958440702	
C32H38O21	3	758.190558236	32	0.34610330536743145	0.05802206933709543	0.014936041877831053	0.0025039346461521086	
C33H42O20	2	758.226943744	33	0.35691903366016386	0.061765428649166065	0.014669326844298362	0.0025385512541634264	
C38H62O15	2	758.408871284	38	0.4109976751238244	0.08223692488705239	0.012668964092803107	0.0025349453574955746	
C39H67O12P	4	758.4370142139999	39	0.4218134034165574	0.08668216407013642	0.011562879057706466	0.0021375755446989735	
C39H66O14	3	758.445256792	39	0.4218134034165572	0.08668216407013657	0.01213553402573774	0.002493838135482143	
C43H67O9P	80	758.4522703540001	43	0.4650763165874862	0.10563292058749438	0.015614125227175365	0.0019536748146388415	
C40H71O11P	54	758.4733997220001	40	0.4326291317092895	0.09124438323172263	0.012500409792115112	0.002062572894007785	
C41H75O10P	18	758.50978523	41	0.44344486000202177	0.09592358237181096	0.013487284249387355	0.0019712235117556928	
C42H79O9P	17	758.546170738	42	0.45426058829475446	0.10071976149040157	0.014524767653186388	0.0018628062186091302	
C43H83O8P	17	758.582556246	43	0.46507631658748594	0.10563292058749432	0.015614125227175365	0.0017365998352345262	
C42H83N2O7P	3	758.593789626	42	0.45426058829475385	0.10071976149040157	0.014524767653186388	0.0015316854194063181	
C43H87N2O6P	3	758.6301751340001	43	0.4650763165874857	0.10563292058749438	0.015614125227175356	0.0016887813598582449	
C48H86O6	69	758.642440472	48	0.519154958051147	0.1319534157504912	0.02188330847818046	0.00266269408476799	
C49H90O5	3	758.67882598	49	0.5299706863438796	0.1375684547185973	0.0233104807702357	0.002899378003414033	
C50H94O4	4	758.715211488	50	0.5407864146366124	0.14330047366520565	0.024798383798123127	0.0031514978297978624	
[C32H39O21]+	3	759.198383268	32	0.34610330536743167	0.05802206933709541	0.014936041877831045	0.0025039346461521064	
C39H70NO11P	22	759.46864869	39	0.42181340341655665	0.08668216407013654	0.011562879057706456	0.0019594442493073936	
C43H70NO8P	14	759.48390483	43	0.4650763165874868	0.10563292058749442	0.01561412522717537	0.0017365998352345277	
C40H74NO10P	19	759.505034198	40	0.43262913170928957	0.09124438323172274	0.012500409792115112	0.001875066267279805	
C41H78NO9P	16	759.541419706	41	0.44344486000202166	0.09592358237181117	0.013487284249387367	0.0017741011605801223	
C42H82NO8P	60	759.577805214	42	0.4542605882947537	0.10071976149040152	0.014524767653186376	0.001655827749874782	
C43H86NO7P	16	759.614190722	43	0.46507631658748616	0.1056329205874944	0.015614125227175368	0.001688781359858248	
C37H28O18	3	760.127564056	37	0.40018194683109265	0.07790866568247092	0.014802684361064702	0.002881832616942344	
C39H44N4O12	2	760.295572848	39	0.42181340341655676	0.0866821640701364	0.01156287905770646	0.0021375755446989744	
C38H65O13P	2	760.41627877	38	0.4109976751238248	0.08223692488705259	0.010979768880429374	0.002196952643162837	
C35H70O13P2	6	760.42916556	35	0.378550490245628	0.06960308720881404	0.010112945021448107	0.001859440715052472	
C39H69O12P	16	760.452664278	39	0.4218134034165574	0.08668216407013642	0.011562879057706466	0.002137575544698974	
C43H69O9P	122	760.467920418	43	0.46507631658748577	0.10563292058749421	0.015614125227175344	0.0019536748146388393	
C43H68O11	4	760.476162996	43	0.4650763165874856	0.10563292058749424	0.015614125227175356	0.002387824773447472	
C40H73O11P	44	760.489049786	40	0.43262913170928935	0.09124438323172261	0.012500409792115107	0.0020625728940077844	
C44H73O8P	3	760.5043059259999	44	0.4758920448802184	0.11066305966308926	0.016756622195017456	0.0018576594958440713	
C43H73N2O7P	5	760.515539306	43	0.4650763165874863	0.10563292058749421	0.01561412522717536	0.0016887813598582472	
C41H77O10P	16	760.525435294	41	0.44344486000202116	0.09592358237181095	0.013487284249387338	0.0019712235117556906	
C42H81O9P	5	760.561820802	42	0.45426058829475413	0.10071976149040156	0.014524767653186397	0.0018628062186091293	
C43H85O8P	28	760.59820631	43	0.4650763165874862	0.10563292058749439	0.015614125227175367	0.0017365998352345269	
C43H89N2O6P	2	760.645825198	43	0.4650763165874862	0.10563292058749434	0.015614125227175363	0.0016887813598582468	
C48H88O6	25	760.6580905359999	48	0.5191549580511474	0.1319534157504913	0.021883308478180475	0.002662694084767991	
C49H92O5	10	760.694476044	49	0.5299706863438794	0.13756845471859727	0.023310480770235696	0.0028993780034140327	
C39H43N3O11S	2	761.261830196	39	0.42181340341655676	0.08668216407013649	0.01906225113933454	0.0039172707699933655	
C39H72NO11P	14	761.484298754	39	0.4218134034165566	0.08668216407013654	0.011562879057706456	0.0019594442493073936	
C43H72NO8P	31	761.499554894	43	0.4650763165874858	0.10563292058749425	0.015614125227175348	0.0017365998352345236	
C40H76NO10P	21	761.5206842619999	40	0.4326291317092898	0.09124438323172275	0.012500409792115126	0.001875066267279804	
C41H80NO9P	8	761.55706977	41	0.4434448600020217	0.09592358237181103	0.013487284249387355	0.0017741011605801238	
C42H84NO8P	29	761.5934552780001	42	0.454260588294754	0.10071976149040165	0.01452476765318639	0.0016558277498747822	
C43H88NO7P	6	761.6298407859999	43	0.4650763165874864	0.10563292058749425	0.015614125227175379	0.0016887813598582483	
C37H30O18	2	762.14321412	37	0.4001819468310926	0.07790866568247089	0.014802684361064713	0.002881832616942348	
C41H63O11P	2	762.4107994660001	41	0.443444860002022	0.09592358237181113	0.01348728424938737	0.0021683458629312645	
C38H67O13P	6	762.431928834	38	0.41099767512382473	0.08223692488705259	0.010979768880429373	0.002196952643162837	
C39H71O12P	12	762.468314342	39	0.4218134034165571	0.08668216407013647	0.011562879057706473	0.002137575544698976	
C43H71O9P	108	762.483570482	43	0.46507631658748627	0.10563292058749439	0.015614125227175348	0.001953674814638844	
C40H75O11P	14	762.5046998500001	40	0.4326291317092894	0.09124438323172247	0.012500409792115103	0.00206257289400778	
C40H74O13	2	762.512942428	40	0.432629131709289	0.09124438323172268	0.012500409792115108	0.002437586147463744	
C44H75O8P	2	762.51995599	44	0.4758920448802182	0.11066305966308934	0.01675662219501744	0.0018576594958440702	
C43H75N2O7P	8	762.5311893700001	43	0.46507631658748555	0.1056329205874943	0.015614125227175342	0.0016887813598582455	
C41H79O10P	21	762.5410853579999	41	0.4434448600020216	0.09592358237181096	0.013487284249387346	0.001971223511755689	
C42H83O9P	6	762.577470866	42	0.4542605882947538	0.1007197614904016	0.014524767653186381	0.001862806218609128	
C48H90O6	24	762.6737406	48	0.5191549580511472	0.13195341575049122	0.021883308478180454	0.0026626940847679905	
C49H94O5	9	762.710126108	49	0.5299706863438796	0.1375684547185972	0.02331048077023569	0.002899378003414031	
C36H61NO16	3	763.399034872	36	0.38936621853836056	0.07369738645639133	0.012802321609569478	0.0024231625607923596	
C38H70NO12P	2	763.4635633099999	38	0.4109976751238247	0.08223692488705249	0.01067342682249827	0.002027956285996463	
C38H69NO14	2	763.471805888	38	0.41099767512382485	0.08223692488705263	0.01182436648661625	0.0023659490003292093	
C39H74NO11P	2	763.499948818	39	0.42181340341655776	0.0866821640701367	0.011562879057706497	0.001959444249307399	
C43H74NO8P	93	763.515204958	43	0.46507631658748605	0.10563292058749442	0.015614125227175368	0.0017365998352345277	
C40H78NO10P	13	763.5363343260001	40	0.4326291317092893	0.09124438323172261	0.012500409792115107	0.0018750662672798036	
C44H78NO7P	7	763.551590466	44	0.4758920448802187	0.11066305966308924	0.01675662219501747	0.0018576594958440713	
C41H82NO9P	3	763.572719834	41	0.44344486000202127	0.09592358237181109	0.013487284249387353	0.0017741011605801216	
C49H97NO4	4	763.741760584	49	0.5299706863438799	0.13756845471859735	0.02331048077023572	0.002899378003414036	
C35H40O19	2	764.21637906	35	0.3785504902456282	0.06960308720881409	0.0147804581082703	0.002717644121999765	
C40H60O14	2	764.3983066	40	0.4326291317092895	0.09124438323172263	0.012500409792115112	0.0026250927741917267	
C41H65O11P	12	764.42644953	41	0.4434448600020217	0.09592358237181102	0.013487284249387358	0.002168345862931261	
C48H60O8	2	764.42881888	48	0.5191549580511472	0.13195341575049116	0.021883308478180437	0.002662694084767989	
C41H64O13	7	764.434692108	41	0.44344486000202227	0.09592358237181114	0.013487284249387372	0.0025625905652823964	
C38H69O13P	12	764.447578898	38	0.41099767512382473	0.0822369248870526	0.010979768880429373	0.002196952643162834	
C42H69O10P	8	764.462835038	42	0.45426058829475385	0.10071976149040167	0.01452476765318637	0.002069784687343474	
C43H73O9P	68	764.4992205460001	43	0.4650763165874859	0.10563292058749434	0.015614125227175344	0.0019536748146388424	
C44H77O8P	4	764.535606054	44	0.4758920448802188	0.1106630596630893	0.016756622195017456	0.0018576594958440724	
C43H77N2O7P	20	764.5468394339999	43	0.46507631658748627	0.10563292058749435	0.015614125227175368	0.001688781359858248	
C41H81O10P	12	764.556735422	41	0.44344486000202177	0.09592358237181106	0.013487284249387346	0.0019712235117556928	
C52H76O4	2	764.574360912	52	0.5624178712220766	0.1551154514939288	0.027961442956046963	0.0037046862786453646	
C42H85O9P	3	764.59312093	42	0.4542605882947543	0.10071976149040154	0.01452476765318637	0.001862806218609128	
C46H84O8	4	764.616619648	46	0.4975235014656829	0.12107427774978562	0.01920609520691371	0.002233075003715002	
C48H92O6	1061	764.689390664	48	0.5191549580511472	0.1319534157504912	0.02188330847818045	0.0026626940847679897	
C49H96O5	25	764.725776172	49	0.5299706863438797	0.13756845471859724	0.023310480770235686	0.002899378003414032	
C53H96O2	3	764.7410323119999	53	0.5732335995148081	0.16119841037604316	0.02963912953340977	0.004007109648330694	
C40H43N7O7S	3	765.294467716	40	0.4326291317092896	0.0912443832317227	0.019551026809573904	0.004123443433479013	
C42H59N3O10	2	765.420045088	42	0.4542605882947541	0.10071976149040146	0.014524767653186369	0.002069784687343474	
C41H68NO10P	10	765.4580840059999	41	0.44344486000202177	0.09592358237181096	0.013487284249387353	0.0019712235117556915	
C38H72NO12P	2	765.479213374	38	0.4109976751238247	0.08223692488705255	0.010673426822498285	0.002027956285996464	
C42H72NO9P	23	765.494469514	42	0.4542605882947541	0.10071976149040159	0.01452476765318639	0.001862806218609129	
